profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,following,followedBy,query,timestamp,error
https://twitter.com/SenatorRomney,SenatorRomney,1078693601356509184,Senator Mitt Romney,https://pbs.twimg.com/profile_images/1087166952009805824/5R_xZExa_normal.jpg,https://pbs.twimg.com/profile_banners/1078693601356509184/1609524083,United States Senator from the great state of Utah.,https://t.co/Jm8ULofrvE,"Salt Lake City, UT",Fri Dec 28 16:46:10 +0000 2018,186602,117,1070,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:35.999Z,
https://twitter.com/npfandos,npfandos,782806500,Nicholas Fandos,https://pbs.twimg.com/profile_images/905097217098133506/X_40hmF9_normal.jpg,https://pbs.twimg.com/profile_banners/782806500/1575895976,Congressional correspondent for @NYTimes. Tips and other emails to nicholas.fandos@nytimes.com,https://t.co/O7JhFdNHSU,"Washington, DC",Sun Aug 26 17:04:24 +0000 2012,32411,1108,13330,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/VComdtUSCG,VComdtUSCG,3475130608,Admiral Charles Ray,https://pbs.twimg.com/profile_images/1001552269173764096/uxfNbX21_normal.jpg,https://pbs.twimg.com/profile_banners/3475130608/1527878164,The 31st Vice Commandant of the @USCG,https://t.co/kxsqOToi9C,,Sat Aug 29 00:56:26 +0000 2015,3121,113,852,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/AKHouseMajority,AKHouseMajority,807302430165585920,Alaska House Majority,https://pbs.twimg.com/profile_images/1113234527982194688/hVcs7TJm_normal.png,https://pbs.twimg.com/profile_banners/807302430165585920/1611089956,,,,Fri Dec 09 19:14:33 +0000 2016,1921,599,2711,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/AKHouseRepubs,AKHouseRepubs,804469045005197312,AK House Republicans,https://pbs.twimg.com/profile_images/1143378233246617602/CEMyMjfO_normal.png,https://pbs.twimg.com/profile_banners/804469045005197312/1548448792,15 is the new 21. The House Republicans are Standing UP for Alaskans. Official Twitter of the Alaska House Republicans. Follows/RT are not endorsements.,https://t.co/ba6Qo4Q8k5,"Alaska, USA",Thu Dec 01 23:35:41 +0000 2016,1440,325,1301,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/RepJasonGrenn,RepJasonGrenn,798770346329395202,Former Rep Jason Grenn,https://pbs.twimg.com/profile_images/1082867664211435521/8NFIebFL_normal.jpg,https://pbs.twimg.com/profile_banners/798770346329395202/1479276922,"Official Twitter account of former Independent Representative Jason Grenn - District 22 in Anchorage Alaska (Jewel Lake, Sand Lake, Kincaid, Dimond HS area).",,"Anchorage, AK",Wed Nov 16 06:11:05 +0000 2016,1060,524,1373,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/PeterZampa,PeterZampa,1869598704,Peter Zampa,https://pbs.twimg.com/profile_images/923899397821419520/9rAl921v_normal.jpg,https://pbs.twimg.com/profile_banners/1869598704/1490373172,Washington Multimedia Reporter - @GrayDCNews | Bay Area is home | Boston University | RTs ≠ Endorsements,https://t.co/Z4yogsVUR3,,Mon Sep 16 00:06:01 +0000 2013,1358,536,3518,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/GrayDCnews,GrayDCnews,3305610617,Gray Television Washington News Bureau,https://pbs.twimg.com/profile_images/861598157863571456/siYMqPXo_normal.jpg,https://pbs.twimg.com/profile_banners/3305610617/1610635042,"Our Team: @J_Policastro @tedfioraliso @PeterZampa @KyleMidura @alana_austin @JLAngeline @DaborowskiKaren @ngrimnews @nappsack @KristinKasperDC

#WeAreLocal",https://t.co/PGNBmX0usv,"Washington, DC",Mon Jun 01 14:03:04 +0000 2015,2941,1644,5573,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/J_Policastro,J_Policastro,49187334,JacquelinePolicastro,https://pbs.twimg.com/profile_images/1035353466355499008/U5rNmtMc_normal.jpg,https://pbs.twimg.com/profile_banners/49187334/1425420453,Washington Bureau Chief at the Gray Television Washington News Bureau. We cover Congress and The White House for Gray owned TV Stations across the country.,https://t.co/TLbc5lJwSN,"Washington, DC",Sun Jun 21 01:35:09 +0000 2009,3220,2130,6050,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/AKearthquake,AKearthquake,1963496910,Alaska Earthquake Center,https://pbs.twimg.com/profile_images/378800000603379630/af1c6302dfb5870e1ac64c67e8f5c378_normal.png,https://pbs.twimg.com/profile_banners/1963496910/1381896266,"Alaska's earthquake monitoring agency, headquartered at the University of Alaska Fairbanks Geophysical Institute.",https://t.co/J0YAYuz0uF,"Fairbanks, AK",Tue Oct 15 22:44:31 +0000 2013,20217,321,2557,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/laurenthal,laurenthal,220191502,Lauren Rosenthal,https://pbs.twimg.com/profile_images/686208103357001729/oZUum-4T_normal.jpg,https://pbs.twimg.com/profile_banners/220191502/1437765887,investigative reporter + radio producer | now @thewatermain @mprnews | earlier @electionland @propublica @ncpr @KUCBnews 🏔️ #pnw 🏔️,https://t.co/HDTnrtcGlz,Minneapolis/St. Paul,Sat Nov 27 01:38:34 +0000 2010,1615,5000,4037,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/dcarpenter101,dcarpenter101,88826358,Dan Carpenter,https://pbs.twimg.com/profile_images/783173168974303233/aNyA-R7E_normal.jpg,https://pbs.twimg.com/profile_banners/88826358/1504667760,Alaska born Journalist based in Minnesota,https://t.co/JHM1AeWf70,"Bloomington, MN",Tue Nov 10 02:10:21 +0000 2009,899,541,534,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/MeganMazurek,MeganMazurek,260499314,Megan Mazurek,https://pbs.twimg.com/profile_images/958422538995953664/QFYLKuwH_normal.jpg,https://pbs.twimg.com/profile_banners/260499314/1377213362,"Anchorage, Alaska. @UAJschool and @UAAnchorage Alum",https://t.co/BsNykxGS7H,"Anchorage, Alaska",Fri Mar 04 00:34:49 +0000 2011,2144,1076,2142,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/RashahMcChesney,RashahMcChesney,274605055,Rashah McChesney,https://pbs.twimg.com/profile_images/1263352094930513920/uqMBYTm3_normal.jpg,https://pbs.twimg.com/profile_banners/274605055/1574238957,"News editor, reporter @ktoo and @akenergydesk in Juneau. Journalist. Bibliophile. Unrepentant Texan.",,"Juneau, AK",Wed Mar 30 16:30:08 +0000 2011,1881,1812,3648,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/ChadPergram,ChadPergram,16187637,Chad Pergram,https://pbs.twimg.com/profile_images/1166535687354671104/sLTw4iqu_normal.jpg,https://pbs.twimg.com/profile_banners/16187637/1597880595,Chad Pergram covers Congress for FOX News. He's won an Edward R. Murrow Award & is a two-time recipient of the Joan Barone Award for his Capitol Hill reporting.,,Capitol Hill,Mon Sep 08 17:25:20 +0000 2008,125235,19036,113134,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/StephenAtHome,StephenAtHome,16303106,Stephen Colbert,https://pbs.twimg.com/profile_images/627669832549441536/hv1AMpO0_normal.jpg,https://pbs.twimg.com/profile_banners/16303106/1440595314,Evie’s husband,,,Mon Sep 15 22:31:44 +0000 2008,19301721,52,6734,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/GarrettHaake,GarrettHaake,47991586,Garrett Haake,https://pbs.twimg.com/profile_images/1349933097165467653/yDDFflvD_normal.jpg,https://pbs.twimg.com/profile_banners/47991586/1599774148,Correspondent @nbcnews • Taller than I look on TV • Long-suffering @SMU & @DallasCowboys fan • Dog dad to Shiner,https://t.co/5TAF6ijWwt,Washington DC,Wed Jun 17 15:14:33 +0000 2009,173231,3528,35198,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/AlexGangitano,AlexGangitano,357162119,AlexGangitano,https://pbs.twimg.com/profile_images/1135929846515851272/OfISSzba_normal.png,,"Reporter at @TheHill, previously @RollCall, rare DC-area native, Villanova alum",https://t.co/5aLhUN5Jbj,DC,Wed Aug 17 23:14:26 +0000 2011,5620,998,13810,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/kristinapet,kristinapet,189129306,Kristina L. Peterson,https://pbs.twimg.com/profile_images/1006273186726490112/pzkJndLw_normal.jpg,,Congressional reporter for the Wall Street Journal. Orioles AND Nats fan. Unabashed swim-a-holic.,http://t.co/aBQXNrhtGJ,"Washington, D.C.",Fri Sep 10 13:20:18 +0000 2010,14602,1640,6416,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/wpjenna,wpjenna,15893354,Jenna Johnson,https://pbs.twimg.com/profile_images/735440046723993600/IQlKwH6p_normal.jpg,https://pbs.twimg.com/profile_banners/15893354/1429888890,National political correspondent at The Washington Post covering the 2020 presidential race. Jenna.Johnson@washpost.com,https://t.co/V6sZP4ejHy,Washington D.C.,Mon Aug 18 16:27:43 +0000 2008,125922,2893,32634,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/maggieNYT,maggieNYT,93069110,Maggie Haberman,https://pbs.twimg.com/profile_images/1274530068665114624/c_TiFM-8_normal.jpg,https://pbs.twimg.com/profile_banners/93069110/1583538786,"Washington correspondent for NYTimes, analyst for CNN. RTs don't imply agreement. maggie.haberman@nytimes.com",,,Fri Nov 27 23:14:06 +0000 2009,1718170,4797,252858,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.508Z,
https://twitter.com/thefix,thefix,846354889819279360,The Fix,https://pbs.twimg.com/profile_images/1079723957081776128/19rKgZXw_normal.jpg,https://pbs.twimg.com/profile_banners/846354889819279360/1490622207,"Political analysis from The Washington Post's @aaronblake, @byamberphillips, @eugene_scott and @riegerreport.",https://t.co/BmDoqmnjst,"Washington, DC",Mon Mar 27 13:35:05 +0000 2017,17458,44,6566,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/dino_grandoni,dino_grandoni,82066670,Dino Grandoni,https://pbs.twimg.com/profile_images/1350878148594966530/Tckz_tOf_normal.jpg,https://pbs.twimg.com/profile_banners/82066670/1447102705,"@washingtonpost energy & environmental reporter & Energy 202 newsletter author: https://t.co/oOLkLN2x3O. 

RTs or ♡s ≠ endorsements

dino.grandoni@washpost.com",https://t.co/iXzIzmahpK,DC (❤️ in Buffalo),Tue Oct 13 11:01:52 +0000 2009,8676,3297,3706,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/geofkoss,geofkoss,177944746,geof koss,https://pbs.twimg.com/profile_images/1351223943697473537/6ZuDCkUB_normal.jpg,https://pbs.twimg.com/profile_banners/177944746/1609686011,"sunset enthusiast, etc. roaming the halls of Congress for E&E News",https://t.co/KlCFDaQHj6,dc ,Fri Aug 13 13:28:15 +0000 2010,1963,1277,5873,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/SonnyPerdue,SonnyPerdue,842072478834909184,Sonny Perdue,https://pbs.twimg.com/profile_images/1218256697749274624/McLV7Wqe_normal.jpg,https://pbs.twimg.com/profile_banners/842072478834909184/1611084917,"Husband to Mary, father to 4, Big Buddy to 14. Formerly: 81st Gov of Georgia, 31st Secretary of Ag. Personal account.",,,Wed Mar 15 17:58:18 +0000 2017,81553,607,4110,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/jaketapper,jaketapper,14529929,Jake Tapper,https://pbs.twimg.com/profile_images/1174871900062924801/yPzQf1y6_normal.jpg,https://pbs.twimg.com/profile_banners/14529929/1353593155,"Dad, husband, CNN Anchor of @TheLeadCNN and @CNNSOTU, author of @TheOutpostbook and @TheHellfireClub, long-suffering Philly sports fan. 🦅 🇺🇸",https://t.co/OWjLFYGcbl,"Washington, D.C.",Fri Apr 25 17:23:28 +0000 2008,3300222,9405,235856,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/rachaelmbade,rachaelmbade,167024520,Rachael Bade,https://pbs.twimg.com/profile_images/969208319574495232/ttd7SbBq_normal.jpg,https://pbs.twimg.com/profile_banners/167024520/1443999122,Co-Author of @Politico @Playbookplus. @CNN Political Analyst. Writing a book abt Trump’s impeachments. WaPo alum. Ex-ballerina. Email tips: RBade@politico.com,,"Capitol Hill, Washington, D.C.",Thu Jul 15 15:35:28 +0000 2010,128150,2128,12848,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/pw_cunningham,pw_cunningham,204599219,Paige W. Cunningham,https://pbs.twimg.com/profile_images/799714143364382720/k4hFocPB_normal.jpg,https://pbs.twimg.com/profile_banners/204599219/1486093046,Author of The Health 202 at @washingtonpost. Here to question the narrative. Tips to paige.cunningham (at) washpost (dot) com. DM's open.,https://t.co/pGMBYTiEe5,"Washington, DC",Tue Oct 19 01:52:44 +0000 2010,14395,916,6092,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/MEPFuller,MEPFuller,398088661,Matt Fuller,https://pbs.twimg.com/profile_images/1228726502415642624/Pn5J1qUy_normal.jpg,https://pbs.twimg.com/profile_banners/398088661/1568138871,Congress and stuff for HuffPost. Take these tweets seriously but not literally. Send me an email: matt.fuller@huffpost.com,,"Washington, D.C.",Tue Oct 25 15:20:25 +0000 2011,217296,4110,65435,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/edokeefe,edokeefe,16930125,Ed O'Keefe,https://pbs.twimg.com/profile_images/1300854759834955777/iUax2Pi1_normal.jpg,https://pbs.twimg.com/profile_banners/16930125/1611167447,@CBSNews Senior White House & Political Correspondent. Covering @joebiden @kamalaharris and whatever comes next from American politics. ed.okeefe@cbsnews.com.,https://t.co/gbwmpTItek,"Washington, D.C.",Thu Oct 23 16:47:50 +0000 2008,113675,20670,58950,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/pkcapitol,pkcapitol,997684836,Paul Kane,https://pbs.twimg.com/profile_images/1308816317806510081/bAxxpKdY_normal.jpg,https://pbs.twimg.com/profile_banners/997684836/1576962532,"Washington Post congressional reporter, devotee of Philly sports, Springsteen and all things UD Fightin' Blue Hens.",https://t.co/qGG0jcu3N3,"Capitol Hill, DC",Sat Dec 08 18:16:23 +0000 2012,84672,309,34460,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/ElizHarball,ElizHarball,350457031,Elizabeth Harball 🦦,https://pbs.twimg.com/profile_images/841741427872694272/kFtoUwGp_normal.jpg,https://pbs.twimg.com/profile_banners/350457031/1583249455,News editor @adndotcom. Taking how-to-be-an-Alaskan lessons from my dog. Formerly @akpublicnews/@akenergydesk and @eenewsupdates. Contact: eharball@ADN.com,https://t.co/brBsUYJrYV,"Anchorage, AK",Sun Aug 07 20:15:35 +0000 2011,3526,1650,9331,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/JoAnnSnoderly,JoAnnSnoderly,4759575379,JoAnn Snoderly,https://pbs.twimg.com/profile_images/697953089286832129/ZxVHRFuT_normal.jpg,https://pbs.twimg.com/profile_banners/4759575379/1455238958,"Journalist with WV News covering public health, local government. Adventurer. Crazy cat lady. Retweet ≠ Endorsement.",,"Clarksburg, WV",Thu Jan 14 19:45:22 +0000 2016,73,107,116,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/StevenTDennis,StevenTDennis,46557945,Steven Dennis,https://pbs.twimg.com/profile_images/888499901776228355/V3knesxJ_normal.jpg,https://pbs.twimg.com/profile_banners/46557945/1501091814,"@Bloomberg Senate reporter. Previously covered the White House, House and Senate for CQ & Roll Call. Opinions mine. Email sdennis17@bloomberg.net",,"Washington, DC",Fri Jun 12 02:29:03 +0000 2009,145282,12675,106790,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/Alankota,Alankota,261918703,Alan K. Ota,https://pbs.twimg.com/profile_images/1264212322/DSCN4166_normal.JPG,https://pbs.twimg.com/profile_banners/261918703/1398857935,Capitol Hill reporter. Tax|Politics|Economy. DC native. RTs/follows 4 info only.,,"Washington, D.C.",Mon Mar 07 00:03:42 +0000 2011,24694,22129,10315,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/pennstatetom,pennstatetom,252296570,Tom Williams,https://pbs.twimg.com/profile_images/543129141479227392/_odxqeCU_normal.jpeg,https://pbs.twimg.com/profile_banners/252296570/1368717936,Photographer for @rollcall on Capitol Hill. Instagram: https://t.co/RIgkjPbh2d. Profile pic by @andyharnik,https://t.co/jzUtMDBQjz,"Washington, DC",Mon Feb 14 22:25:48 +0000 2011,6740,1057,1831,false,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
https://twitter.com/AmbNikkiHaley,AmbNikkiHaley,37666984,Archive: Ambassador Nikki Haley,https://pbs.twimg.com/profile_images/1080180686777171978/N2dh2GAe_normal.jpg,https://pbs.twimg.com/profile_banners/37666984/1546370162,"This account has been archived. You can now follow former USUN Ambassador Nikki Haley at @NikkiHaley. For U.S. Mission to the @UN updates, follow @USUN.",,"New York, NY",Mon May 04 14:10:21 +0000 2009,1490448,328,5813,true,false,false,https://twitter.com/lisamurkowski,2021-01-25T04:55:36.635Z,
