,phrase,score
103,word,0.38042510726625633
104,misc,0.37765334288025637
105,utterance,0.37707093799185043
106,single,0.3751094474896172
107,abuse,0.3737537163039512
108,additionally,0.37357292536361875
109,detection,0.3728654899571705
110,point,0.37215786084086616
111,figure,0.3720925859394698
112,set,0.3720905587171145
113,codes,0.3706097434467117
114,ground,0.370583321362087
115,layer,0.36750021578737047
116,sets,0.3673833218420464
117,technologies,0.3669222031139161
118,recording,0.3668214548341109
119,results,0.3658812943576689
120,skills,0.36558929901170073
121,training,0.3655148998240477
122,user,0.36519241622867854
123,metric,0.36298530694999204
124,final,0.3612692546185115
125,words,0.35972020474621125
126,reflections,0.35768283992490485
127,provider,0.35619173076525745
128,dataset,0.352139829837753
129,platform,0.3513515552728482
130,mental,0.3501208227932828
131,irr,0.34997551737261595
132,low,0.34834633049484853
133,rich,0.34689832169114293
134,level,0.3459303348470084
135,role,0.34499296437264887
136,clients,0.3433491281536222
137,based,0.3411779534180892
138,recordings,0.3405249078045659
139,transcribed,0.3404413306320439
140,case,0.34037412497889363
141,session level,0.34034531734733503
142,rate,0.34020176551526393
143,high,0.3395468293219129
144,related,0.33884696905712614
145,treatment,0.3382545404702706
146,report,0.3369958271499901
147,therapy sessions,0.33643794902348556
148,features,0.336349915480993
149,questions,0.33280054171828843
150,corpora,0.3303193023301677
151,scores,0.3283708974027262
152,segments,0.3267603195065295
153,pipeline,0.3266548555646915
154,activity,0.325132616330751
155,performance,0.3244858075896815
156,process,0.3235472827910961
157,accuracy,0.3230093295114952
158,labels,0.32211441677546093
159,models,0.32065494876084183
160,modules,0.3178233207134731
161,output,0.3177245678112309
162,end,0.3172224760194031
163,algorithm,0.316918096419584
164,speakers,0.31562387353275595
165,topics,0.3152331962227225
166,manually,0.3148262532240138
167,predicted,0.30775821309156287
168,behaviors,0.30592612054773755
169,automatically,0.30562906098424064
170,specific,0.29959578487247546
171,therapists,0.2975757786958597
172,recorded,0.29582137101263745
173,means,0.2957626888240031
174,utterances,0.29531397743607257
175,generated,0.29489987336935486
176,assigned,0.294581588813776
177,p,0.2939329155606313
178,trained,0.2901060550137043
179,transcriptions,0.2848218101572343
180,settings,0.27956995800224316
181,georgiou,0.27857380952008676
182,entire,0.2780233090430239
183,processed,0.27736173066302644
184,study,0.2772725529423908
185,reported,0.2727846441284809
186,provided,0.2702445620511312
187,first,0.2692062553672716
188,presented,0.26775210859058096
189,provide,0.2638440975144651
190,in,0.25851550079023977
191,e.g,0.2572452284633017
192,evaluate,0.25439171504876157
193,code prediction,0.24732133513431007
194,using,0.24696905068538028
195,a,0.24362876203776165
196,because,0.2379226812086421
197,on,0.2361389225174565
198,for,0.23018858781266566
199,z,0.22824233808388256
200,more,0.22754016252403642
201,value,0.22617727912583552
202,good,0.2259525734228025
203,the,0.22433245026669466
204,though,0.22427319600949316
205,two,0.2240797362706928
206,system,0.222775823800287
207,l,0.22216730101588256
208,j,0.22112277295149024
209,am,0.22103434972386107
210,h,0.2209943631342859
211,w,0.2202068553712234
212,m,0.21852149309827898
213,you,0.21685825592190874
214,r,0.2160611160150238
215,x,0.2154371726841532
216,even,0.21528343435761307
217,g,0.21508820725260658
218,t,0.2150577045124327
219,e,0.21498933258080846
220,part,0.21497120758124377
221,d,0.21299258209317035
222,s,0.2123016098952343
223,v,0.2117042821845956
224,n,0.21166278845159106
225,most,0.2110991367466338
226,k,0.21054284289291875
227,c,0.20928859823905932
228,to,0.20718699436936777
229,given,0.2065684040882514
230,here,0.20617777100427293
231,b,0.20614298796269323
232,while,0.20538073432805487
233,at,0.20418001711920136
234,if,0.2040872326659239
235,i,0.20326386259021506
236,there,0.20257458577044946
237,do,0.20235315343298776
238,after,0.20220118003904322
239,since,0.20197429780184986
240,same,0.2011482246515291
241,so,0.20016489440420918
242,as,0.197500691970852
243,this,0.19564429751294746
244,thus,0.19524541507881632
245,together,0.19304284593614135
246,during,0.19169206370344535
247,one,0.191195179182618
248,through,0.1904402792510318
249,et al,0.19041589469121403
250,our,0.18758110051670765
251,we,0.1873148833897696
252,per,0.18671740110918714
253,such,0.18323510899096182
254,also,0.1826949919093319
255,it,0.18256386625319704
256,used,0.18080662371998785
257,time,0.1788177071808373
258,however,0.1774972306888011
259,and,0.17725117593895434
260,=,0.1757028282820729
261,an,0.17476555994166906
262,of,0.17365948464177805
263,than,0.17334961472447977
264,&,0.17131411206349184
265,all,0.1708909187379771
266,but,0.17061697674954848
267,when,0.17017343333695248
268,some,0.17017177226877758
269,up,0.16900333293948644
270,they,0.16814819831781966
271,40,0.1673651313298296
272,particular,0.16627913716092568
273,example,0.16522727544175517
274,by,0.16453029493886084
275,automated evaluation,0.16446876241021227
276,0,0.16420315429860724
277,very,0.1628641178184676
278,even though,0.1624032539316625
279,each,0.16195120795473872
280,50,0.1619366270687348
281,way,0.16114502137575712
282,within,0.15864150392818085
283,100,0.15857094864787594
284,1,0.15747023698632936
285,like,0.15744688863278164
286,10,0.15701697388115282
287,get,0.1565939089554041
288,with,0.15590481590099098
289,20,0.15550584563091205
290,different,0.15471787795268796
291,2017,0.1546396780556282
292,1997,0.154600486594975
293,8,0.1537669010887907
294,both,0.1535575505100484
295,9,0.1535519574228222
296,2,0.152990445012147
297,3,0.1528100750214397
298,2020,0.15223703322900115
299,from,0.15152914447754595
300,only,0.15044929480769556
301,across,0.15021909811411296
302,2014,0.15020972959972642
303,2012,0.14970983603504726
304,not,0.1492831412611239
305,2019,0.14913491622912822
306,7,0.14882189769556994
307,4,0.14802113729616256
308,5,0.14796210871186471
309,well,0.14774384921242847
310,any,0.14771161668301308
311,available,0.14639243337865493
312,2015,0.146170083846081
313,2018,0.14426856605826976
314,or,0.14396361916362163
315,between,0.14054338349411857
316,about,0.14045546002298578
317,those,0.13949944699802752
318,being,0.13917139511230936
319,use,0.13327435543108454
320,into,0.13128360973218342
321,their,0.12865558783265874
322,language technologies,0.12798958862064674
323,can,0.1272645092795971
324,where,0.12607411762031176
325,has,0.1259493341024917
326,will,0.1243276294679108
327,been,0.12304693108009813
328,that,0.1228422427737382
329,is,0.12242063324295575
330,be,0.12222778214599402
331,were,0.12181851373888017
332,have,0.12153129334302812
333,which,0.1215034083563881
334,are,0.12147877723625021
335,was,0.121386468484344
336,number of,0.11605291304874238
337,p value =,0.11382993804020704
338,speech and language,0.1129058065210091
339,percentage of,0.09595137349917664
340,in order to,0.08756771019739909
341,able to,0.07990410289217433
342,based on,0.06563748545429154
343,speech communication,0.06236785595328742
344,in order,0.056457080402708915
345,more than,0.05463009882044607
346,assigned to,0.05256731093779315
347,the entire,0.04716252999299766
348,in particular,0.03950335825855235
349,the same,0.03055047377805936
350,evaluation of,0.023318493297086178
351,because of,0.021936666481824196
352,the system,0.018866230922491126
353,the utterance level,0.01666985801367085
354,used to,0.014964630419945798
355,used for,0.014265853598581733
356,the first,0.013625008528391986
357,the two,0.011997361597233573
358,the client,0.010742058942813468
359,the quality,0.008400287116190586
360,automated evaluation of,0.007553144568358797
361,the session,0.006480864455861803
362,the utterance,0.00412494118876005
